API_Name,API_LM_Coeff,API_LM_Interc,API_PNEC_gL,Population_Scenario,Year,WWTP_Removal_Scenario,[MEAN](Norway_Population_mil),[MEAN](API_Sales_Weight_kg),[MEAN](Water_Consumption_ML),[MEAN](PEC_Inf_gL),[MEAN](PEC_Eff_gL),[MEAN](PEC_SW_gL),[MEAN](RQ),P(RQ=0-0.01),P(RQ=0.01-0.1),P(RQ=0.1-1),P(RQ=1-10),P(RQ=10-100),P(RQ=100-1000),P(RQ=1000-10000),P(RQ=10000-100000),P(RQ=100000-inf)
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Main,2060,0.25-0.5,6.5,134348.8,1250,0.47929,0.44919,0.04493,44929.98641,0,0,0,0,0,0.01615,0.18567,0.79818,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Main,2060,0.5-0.75,6.5,134348.8,1250,0.47929,0.39439,0.03946,39455.62401,0,0,0,0,0,0.02492,0.28661,0.68846,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Main,2060,0.75-1,6.5,134348.8,1250,0.47929,0.16126,0.01617,16166.8132,0,0,0,0.00069,0.01737,0.06067,0.69773,0.22355,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Main,2070,0-0.25,6.5,134348.8,1250,0.47929,0.4718,0.04719,47188.16089,0,0,0,0,0,0.01252,0.14404,0.84344,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Main,2070,0.25-0.5,6.5,134348.8,1250,0.47929,0.44919,0.04493,44929.98641,0,0,0,0,0,0.01615,0.18567,0.79818,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Main,2070,0.5-0.75,6.5,134348.8,1250,0.47929,0.39439,0.03946,39455.62401,0,0,0,0,0,0.02492,0.28661,0.68846,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Main,2070,0.75-1,6.5,134348.8,1250,0.47929,0.16126,0.01617,16166.8132,0,0,0,0.00069,0.01737,0.06067,0.69773,0.22355,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Main,2080,0-0.25,6.5,134348.8,1250,0.47929,0.4718,0.04719,47188.16089,0,0,0,0,0,0.01252,0.14404,0.84344,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Main,2080,0.25-0.5,6.5,134348.8,1250,0.47929,0.44919,0.04493,44929.98641,0,0,0,0,0,0.01615,0.18567,0.79818,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Main,2080,0.5-0.75,6.5,134348.8,1250,0.47929,0.39439,0.03946,39455.62401,0,0,0,0,0,0.02492,0.28661,0.68846,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Main,2080,0.75-1,6.5,134348.8,1250,0.47929,0.16126,0.01617,16166.8132,0,0,0,0.00069,0.01737,0.06067,0.69773,0.22355,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Main,2090,0-0.25,6.5,134348.8,1250,0.47929,0.4718,0.04719,47188.16089,0,0,0,0,0,0.01252,0.14404,0.84344,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Main,2090,0.25-0.5,6.5,134348.8,1250,0.47929,0.44919,0.04493,44929.98641,0,0,0,0,0,0.01615,0.18567,0.79818,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Main,2090,0.5-0.75,6.5,134348.8,1250,0.47929,0.39439,0.03946,39455.62401,0,0,0,0,0,0.02492,0.28661,0.68846,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Main,2090,0.75-1,6.5,134348.8,1250,0.47929,0.16126,0.01617,16166.8132,0,0,0,0.00069,0.01737,0.06067,0.69773,0.22355,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Main,2100,0-0.25,6.5,134348.8,1250,0.47929,0.4718,0.04719,47188.16089,0,0,0,0,0,0.01252,0.14404,0.84344,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Main,2100,0.25-0.5,6.5,134348.8,1250,0.47929,0.44919,0.04493,44929.98641,0,0,0,0,0,0.01615,0.18567,0.79818,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Main,2100,0.5-0.75,6.5,134348.8,1250,0.47929,0.39439,0.03946,39455.62401,0,0,0,0,0,0.02492,0.28661,0.68846,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Main,2100,0.75-1,6.5,134348.8,1250,0.47929,0.16126,0.01617,16166.8132,0,0,0,0.00069,0.01737,0.06067,0.69773,0.22355,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2020,0-0.25,5.5,40960,970,0.35827,0.35163,0.03518,35184.764,0,0,0,0,0,0.03177,0.36536,0.60287,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2020,0.25-0.5,5.5,40960,970,0.35827,0.33547,0.03357,33570.67422,0,0,0,0,0,0.03436,0.39512,0.57052,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2020,0.5-0.75,5.5,40960,970,0.35827,0.2963,0.02966,29657.72931,0,0,0,0,0,0.04063,0.46727,0.4921,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2020,0.75-1,5.5,40960,970,0.35827,0.12828,0.01287,12870.81658,0,0,0,0.00186,0.03888,0.06396,0.73551,0.15978,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2030,0-0.25,5.5,40960,970,0.35827,0.35163,0.03518,35184.764,0,0,0,0,0,0.03177,0.36536,0.60287,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2030,0.25-0.5,5.5,40960,970,0.35827,0.33547,0.03357,33570.67422,0,0,0,0,0,0.03436,0.39512,0.57052,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2030,0.5-0.75,5.5,40960,970,0.35827,0.2963,0.02966,29657.72931,0,0,0,0,0,0.04063,0.46727,0.4921,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2030,0.75-1,5.5,40960,970,0.35827,0.12828,0.01287,12870.81658,0,0,0,0.00186,0.03888,0.06396,0.73551,0.15978,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2040,0-0.25,6.5,134348.8,1250,0.47929,0.4718,0.04719,47188.16089,0,0,0,0,0,0.01252,0.14404,0.84344,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2040,0.25-0.5,6.5,134348.8,1250,0.47929,0.44919,0.04493,44929.98641,0,0,0,0,0,0.01615,0.18567,0.79818,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2040,0.5-0.75,6.5,134348.8,1250,0.47929,0.39439,0.03946,39455.62401,0,0,0,0,0,0.02492,0.28661,0.68846,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2040,0.75-1,6.5,134348.8,1250,0.47929,0.16126,0.01617,16166.8132,0,0,0,0.00069,0.01737,0.06067,0.69773,0.22355,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2050,0-0.25,6.5,134348.8,1250,0.47929,0.4718,0.04719,47188.16089,0,0,0,0,0,0.01252,0.14404,0.84344,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2050,0.25-0.5,6.5,134348.8,1250,0.47929,0.44919,0.04493,44929.98641,0,0,0,0,0,0.01615,0.18567,0.79818,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2050,0.5-0.75,6.5,134348.8,1250,0.47929,0.39439,0.03946,39455.62401,0,0,0,0,0,0.02492,0.28661,0.68846,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2050,0.75-1,6.5,134348.8,1250,0.47929,0.16126,0.01617,16166.8132,0,0,0,0.00069,0.01737,0.06067,0.69773,0.22355,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2060,0-0.25,7.5,163840,1250,0.55,0.54201,0.0542,54201.664,0,0,0,0,0,0.00128,0.01472,0.984,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2060,0.25-0.5,7.5,163840,1250,0.55,0.51563,0.05157,51567.1552,0,0,0,0,0,0.0055,0.0633,0.9312,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2060,0.5-0.75,7.5,163840,1250,0.55,0.4517,0.04518,45180.4672,0,0,0,0,0,0.01574,0.18106,0.8032,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2060,0.75-1,7.5,163840,1250,0.55,0.18053,0.01809,18092.6416,0,0,0,0,0.0048,0.05875,0.67565,0.2608,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2070,0-0.25,7.5,163840,1250,0.55,0.54201,0.0542,54201.664,0,0,0,0,0,0.00128,0.01472,0.984,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2070,0.25-0.5,7.5,163840,1250,0.55,0.51563,0.05157,51567.1552,0,0,0,0,0,0.0055,0.0633,0.9312,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2070,0.5-0.75,7.5,163840,1250,0.55,0.4517,0.04518,45180.4672,0,0,0,0,0,0.01574,0.18106,0.8032,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2070,0.75-1,7.5,163840,1250,0.55,0.18053,0.01809,18092.6416,0,0,0,0,0.0048,0.05875,0.67565,0.2608,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2080,0-0.25,8.5,163840,1590,0.54731,0.53933,0.05393,53934.57271,0,0,0,0,0,0.00171,0.01964,0.97865,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2080,0.25-0.5,8.5,163840,1590,0.54731,0.5131,0.05131,51314.39564,0,0,0,0,0,0.00591,0.06796,0.92613,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2080,0.5-0.75,8.5,163840,1590,0.54731,0.44952,0.04496,44962.45122,0,0,0,0,0,0.01609,0.18508,0.79883,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2080,0.75-1,8.5,163840,1590,0.54731,0.1798,0.01802,18019.30136,0,0,0,0.00003,0.00528,0.05883,0.67649,0.25938,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2090,0-0.25,8.5,163840,1590,0.54731,0.53933,0.05393,53934.57271,0,0,0,0,0,0.00171,0.01964,0.97865,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2090,0.25-0.5,8.5,163840,1590,0.54731,0.5131,0.05131,51314.39564,0,0,0,0,0,0.00591,0.06796,0.92613,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2090,0.5-0.75,8.5,163840,1590,0.54731,0.44952,0.04496,44962.45122,0,0,0,0,0,0.01609,0.18508,0.79883,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2090,0.75-1,8.5,163840,1590,0.54731,0.1798,0.01802,18019.30136,0,0,0,0.00003,0.00528,0.05883,0.67649,0.25938,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2100,0-0.25,9.5,163840,1750,0.54604,0.53808,0.05381,53808.88269,0,0,0,0,0,0.00191,0.02196,0.97613,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2100,0.25-0.5,9.5,163840,1750,0.54604,0.51191,0.0512,51195.44996,0,0,0,0,0,0.0061,0.07015,0.92375,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2100,0.5-0.75,9.5,163840,1750,0.54604,0.44849,0.04486,44859.85546,0,0,0,0,0,0.01626,0.18697,0.79677,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2100,0.75-1,9.5,163840,1750,0.54604,0.17945,0.01798,17984.78831,0,0,0,0.00004,0.0055,0.05886,0.67688,0.25871,0
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Low,2020,0-0.25,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Low,2020,0.25-0.5,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Low,2020,0.5-0.75,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Low,2020,0.75-1,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Low,2030,0-0.25,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Low,2030,0.25-0.5,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Low,2030,0.5-0.75,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Low,2030,0.75-1,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Low,2040,0-0.25,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Low,2040,0.25-0.5,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Low,2040,0.5-0.75,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Low,2040,0.75-1,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Low,2050,0-0.25,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Low,2050,0.25-0.5,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Low,2050,0.5-0.75,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Low,2050,0.75-1,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Low,2060,0-0.25,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Low,2060,0.25-0.5,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Low,2060,0.5-0.75,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Low,2060,0.75-1,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Low,2070,0-0.25,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Low,2070,0.25-0.5,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Low,2070,0.5-0.75,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Low,2070,0.75-1,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Low,2080,0-0.25,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Low,2080,0.25-0.5,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Low,2080,0.5-0.75,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Low,2080,0.75-1,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Low,2090,0-0.25,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Low,2090,0.25-0.5,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Low,2090,0.5-0.75,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Low,2090,0.75-1,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Low,2100,0-0.25,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Low,2100,0.25-0.5,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Low,2100,0.5-0.75,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Low,2100,0.75-1,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Main,2020,0-0.25,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Main,2020,0.25-0.5,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Main,2020,0.5-0.75,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Main,2020,0.75-1,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Main,2030,0-0.25,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Main,2030,0.25-0.5,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Main,2030,0.5-0.75,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Main,2030,0.75-1,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Main,2040,0-0.25,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Main,2040,0.25-0.5,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Main,2040,0.5-0.75,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Main,2040,0.75-1,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Main,2050,0-0.25,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Main,2050,0.25-0.5,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Main,2050,0.5-0.75,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Main,2050,0.75-1,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Main,2060,0-0.25,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Main,2060,0.25-0.5,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Main,2060,0.5-0.75,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Main,2060,0.75-1,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Main,2070,0-0.25,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Main,2070,0.25-0.5,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Main,2070,0.5-0.75,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Main,2070,0.75-1,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Main,2080,0-0.25,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Main,2080,0.25-0.5,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Main,2080,0.5-0.75,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Main,2080,0.75-1,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Main,2090,0-0.25,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Main,2090,0.25-0.5,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Main,2090,0.5-0.75,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Main,2090,0.75-1,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Main,2100,0-0.25,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Main,2100,0.25-0.5,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Main,2100,0.5-0.75,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,Main,2100,0.75-1,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,High,2020,0-0.25,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,High,2020,0.25-0.5,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,High,2020,0.5-0.75,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,High,2020,0.75-1,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,High,2030,0-0.25,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,High,2030,0.25-0.5,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,High,2030,0.5-0.75,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,High,2030,0.75-1,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,High,2040,0-0.25,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,High,2040,0.25-0.5,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,High,2040,0.5-0.75,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,High,2040,0.75-1,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,High,2050,0-0.25,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,High,2050,0.25-0.5,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,High,2050,0.5-0.75,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,High,2050,0.75-1,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,High,2060,0-0.25,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,High,2060,0.25-0.5,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,High,2060,0.5-0.75,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,High,2060,0.75-1,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,High,2070,0-0.25,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,High,2070,0.25-0.5,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,High,2070,0.5-0.75,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,High,2070,0.75-1,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,High,2080,0-0.25,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,High,2080,0.25-0.5,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,High,2080,0.5-0.75,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,High,2080,0.75-1,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,High,2090,0-0.25,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,High,2090,0.25-0.5,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,High,2090,0.5-0.75,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,High,2090,0.75-1,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,High,2100,0-0.25,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,High,2100,0.25-0.5,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,High,2100,0.5-0.75,,,,,,,,,,,,,,,,
levonorgestrel,0.007479188718786733,-33202.809246137505,1e-11,High,2100,0.75-1,,,,,,,,,,,,,,,,
paracetamol,166.95090482258,-633809308.1263914,9.2e-6,Low,2020,0-0.25,5.5,478412.8,970,3.39707,3.34812,0.33481,37213.076,0,0,0,0,0.0005,0.0058,0.39356,0.55486,0.04528
paracetamol,166.95090482258,-633809308.1263914,9.2e-6,Low,2020,0.25-0.5,5.5,478412.8,970,3.39707,3.18659,0.31866,35528.24873,0,0,0,0,0.00215,0.02493,0.40251,0.52756,0.04285
paracetamol,166.95090482258,-633809308.1263914,9.2e-6,Low,2020,0.5-0.75,5.5,478412.8,970,3.39707,2.795,0.2795,31443.81897,0,0,0,0,0.00615,0.0713,0.42422,0.46137,0.03696
paracetamol,166.95090482258,-633809308.1263914,9.2e-6,Low,2020,0.75-1,5.5,478412.8,970,3.39707,1.10751,0.11077,13652.51026,0,0,0,0.00188,0.02726,0.31395,0.46853,0.17639,0.012
paracetamol,166.95090482258,-633809308.1263914,9.2e-6,Low,2030,0-0.25,5.5,478412.8,970,3.39707,3.34812,0.33481,37213.076,0,0,0,0,0.0005,0.0058,0.39356,0.55486,0.04528
paracetamol,166.95090482258,-633809308.1263914,9.2e-6,Low,2030,0.25-0.5,5.5,478412.8,970,3.39707,3.18659,0.31866,35528.24873,0,0,0,0,0.00215,0.02493,0.40251,0.52756,0.04285
paracetamol,166.95090482258,-633809308.1263914,9.2e-6,Low,2030,0.5-0.75,5.5,478412.8,970,3.39707,2.795,0.2795,31443.81897,0,0,0,0,0.00615,0.0713,0.42422,0.46137,0.03696
paracetamol,166.95090482258,-633809308.1263914,9.2e-6,Low,2030,0.75-1,5.5,478412.8,970,3.39707,1.10751,0.11077,13652.51026,0,0,0,0.00188,0.02726,0.31395,0.46853,0.17639,0.012
paracetamol,166.95090482258,-633809308.1263914,9.2e-6,Low,2040,0-0.25,5.5,478412.8,970,3.39707,3.34812,0.33481,37213.076,0,0,0,0,0.0005,0.0058,0.39356,0.55486,0.04528
paracetamol,166.95090482258,-633809308.1263914,9.2e-6,Low,2040,0.25-0.5,5.5,478412.8,970,3.39707,3.18659,0.31866,35528.24873,0,0,0,0,0.00215,0.02493,0.40251,0.52756,0.04285
paracetamol,166.95090482258,-633809308.1263914,9.2e-6,Low,2040,0.5-0.75,5.5,478412.8,970,3.39707,2.795,0.2795,31443.81897,0,0,0,0,0.00615,0.0713,0.42422,0.46137,0.03696
paracetamol,166.95090482258,-633809308.1263914,9.2e-6,Low,2040,0.75-1,5.5,478412.8,970,3.39707,1.10751,0.11077,13652.51026,0,0,0,0.00188,0.02726,0.31395,0.46853,0.17639,0.012
paracetamol,166.95090482258,-633809308.1263914,9.2e-6,Low,2050,0-0.25,5.5,478412.8,970,3.39707,3.34812,0.33481,37213.076,0,0,0,0,0.0005,0.0058,0.39356,0.55486,0.04528
paracetamol,166.95090482258,-633809308.1263914,9.2e-6,Low,2050,0.25-0.5,5.5,478412.8,970,3.39707,3.18659,0.31866,35528.24873,0,0,0,0,0.00215,0.02493,0.40251,0.52756,0.04285
paracetamol,166.95090482258,-633809308.1263914,9.2e-6,Low,2050,0.5-0.75,5.5,478412.8,970,3.39707,2.795,0.2795,31443.81897,0,0,0,0,0.00615,0.0713,0.42422,0.46137,0.03696
