long,lat,order,group,location_code,County_Code
5.604610231835216,62.34127203807013,509,15.13,county15,15
5.530451060458432,62.32937915312052,510,15.13,county15,15
5.496821989291053,62.36566145429232,511,15.13,county15,15
5.55217841931138,62.374800927894704,512,15.13,county15,15
6.116442835177034,62.59056575491279,513,15.14,county15,15
6.133767393334829,62.52883615693968,514,15.14,county15,15
6.08531150943063,62.55438437741989,515,15.14,county15,15
6.014117900741092,62.535706503149854,516,15.14,county15,15
6.116442835177034,62.59056575491279,517,15.14,county15,15
6.273849430814684,62.515806131520385,518,15.15,county15,15
6.458803453319946,62.515277328159094,519,15.15,county15,15
6.16512199660632,62.491495511393644,520,15.15,county15,15
6.273849430814684,62.515806131520385,521,15.15,county15,15
7.93914865458019,63.04244907336934,522,15.16,county15,15
7.990690713819446,63.01716600173327,523,15.16,county15,15
7.880602479997049,62.989218192404245,524,15.16,county15,15
7.93914865458019,63.04244907336934,525,15.16,county15,15
7.26865758893285,62.67972882280647,526,15.17,county15,15
7.388195733439165,62.661150498589606,527,15.17,county15,15
7.241888218185668,62.65036798147935,528,15.17,county15,15
7.26865758893285,62.67972882280647,529,15.17,county15,15
6.644428916509481,62.69812475472889,530,15.18,county15,15
6.665088673107324,62.66213455488024,531,15.18,county15,15
6.562221001264009,62.64977838888704,532,15.18,county15,15
6.644428916509481,62.69812475472889,533,15.18,county15,15
5.715751203327518,62.36630937968072,534,15.19,county15,15
5.739151351520386,62.32587257345659,535,15.19,county15,15
5.657297755572653,62.32440211405792,536,15.19,county15,15
5.715751203327518,62.36630937968072,537,15.19,county15,15
7.841568970025372,63.137936042242764,538,15.20,county15,15
7.867325847185317,63.11059362261619,539,15.20,county15,15
7.748262689734316,63.106382029743514,540,15.20,county15,15
7.841568970025372,63.137936042242764,541,15.20,county15,15
